0,-6.553,140.722
1,-5.973,141.295
2,-5.736,141.295
3,-5.736,140.966
4,-5.439,140.966
5,-5.439,141.315
6,-4.606,141.387
7,-0.857,141.387
8,0.0,141.69
9,3.053,141.69
10,4.384,141.183
11,5.098,141.183
12,8.115,139.938
13,10.721,139.799
14,14.781,137.04
15,16.812,137.077
16,23.337,136.801
17,26.371,136.04
18,28.94,135.847
19,36.042,136.227
20,37.3,136.993
21,39.568,137.103
22,40.671,138.226
23,44.776,138.378
24,50.195,141.68
25,51.604,141.817
26,52.57,142.431
27,53.818,142.461
28,54.532,142.874
29,59.614,142.919
30,62.496,142.881
31,62.496,143.093
32,62.674,143.093
33,62.674,142.866
34,65.264,142.852
35,69.121,140.198
36,69.955,140.089
37,69.955,139.649
38,70.359,139.649
39,70.359,140.068
40,71.466,140.536
41,71.757,140.536
42,72.254,140.117
43,76.608,140.117
